 Mean of the integrated profile, Standard deviation of the integrated profile, Skewness of the integrated profile, Mean of the DM-SNR curve, Excess kurtosis of the DM-SNR curve, Skewness of the DM-SNR curve,target_class
135.234375,55.18880723,-0.459679198,1.412207358,13.02480547,221.3496774,0
115.2265625,47.1648066,0.188177509,2.290133779,9.934507369,126.7177466,0
136.875,42.29638726,0.301780579,0.904682274,17.57239424,396.5352086,0
98.3203125,41.64075032,0.77419789,2.256688963,9.398463953,111.4272709,0
108.453125,48.03235553,0.236921215,2.064381271,10.58132328,121.8257047,0
107.328125,50.88975667,-0.202179714,37.88461538,1.57281182,0,0
126.578125,41.28173199,0.480638225,1.566053512,13.16669667,246.447066,0
104.4140625,40.07815165,1.468677058,1.556856187,12.01352151,0,0
108.875,43.91166559,0.436190705,1.834448161,10.85831125,135.5352297,0
119.6953125,50.25272981,-0.280131031,2.826086957,8.567085308,81.16190144,0
133.8984375,52.59780174,-0.611753746,2.813545151,8.083539878,69.33262623,0
137.7109375,48.45860868,0.032717944,7.623745819,4.883551553,23.20412626,0
132.671875,60.74113996,-0.456403982,3.301839465,7.039330295,64.31356306,0
103.765625,42.25304804,0.60943687,3.071070234,8.781005595,81.74825225,0
94.875,50.90585674,0.43763797,9.18645485,4.164572855,17.18575095,0
129.3828125,44.74164047,-0.041587865,1.689799331,12.05869688,167.4282858,0
121.65625,54.651372,-0.308356422,1.252508361,13.60213147,196.5151139,0
112.640625,40.21110978,1.122110293,2.530100334,8.93503351,102.144138,0
114.3125,54.75481571,-0.441776201,1.022575251,14.43284312,241.9222091,0
120.78125,42.76003857,0.432321302,2.819397993,8.521713784,95.56393579,0
96.9140625,36.34363496,2.389576242,1.100334448,15.69894596,319.4115997,0
111.4375,52.18383221,0.778610204,2.780100334,9.76567229,101.2421941,0
95.609375,50.1303355,0.602826013,1.563545151,11.02095155,137.413819,0
42.375,37.74523977,17.82768407,35.49080268,1.814139538,2.34681367,1
23.625,29.94865398,35.98717152,146.5685619,-0.274901598,-1.121848281,1
115.0078125,45.49836812,0.355303103,1.93812709,10.21453771,0,0
113.6015625,46.29193029,0.09077784,4.288461538,6.688415853,45.33453086,0
96.8359375,45.04525109,0.420905327,2.515886288,9.018725148,91.97756511,0
109.6640625,51.48987724,0.091864414,2.299331104,9.87871203,107.6296621,0
98.6796875,43.20281631,0.889836059,3.018394649,7.579628497,0,0
111.9375,45.93843536,0.509705808,2.601170569,8.410846316,88.3133058,0
109.78125,45.11286844,0.242666163,1.554347826,13.14679291,239.0593344,0
118.8515625,39.90537437,0.408057349,1.81187291,10.21804383,120.6383614,0
101.0234375,52.06433293,-0.108196744,1.803511706,11.11328266,174.2585601,0
118.40625,50.42807959,0.018602645,2.633779264,8.913707305,105.4892132,0
108.75,35.23426067,2.173706261,4.137959866,7.000513841,48.67863542,0
123.8125,47.03867259,-0.068380432,1.308528428,14.05304935,0,0
107.0703125,47.72924673,0.430070789,3.990802676,7.122970555,52.71558643,0
111.3125,45.1208014,0.055703279,3.525919732,7.970915235,68.66472575,0
102.578125,54.29744604,0.050885346,136.5501672,-0.935903254,0,0
131.9453125,48.76014455,-0.28680517,2.846153846,8.064323053,78.32668695,0
127.09375,54.60203143,-0.544765641,2.206521739,9.76735016,123.6076015,0
50.9296875,32.59413856,17.38148313,33.86036789,2.229244728,4.419700221,1
92.328125,48.71041813,0.080998528,1.752508361,11.88538505,176.6030752,0
100.4765625,53.20273208,0.633111585,3.611204013,7.988965728,67.41311358,0
130.2734375,51.50738946,-0.057025028,3.198996656,8.217831689,74.1257039,0
111.59375,53.35295761,0.202988083,3.20819398,9.113787436,90.22965486,0
120.3671875,46.0963446,0.141215338,3.724080268,7.42592784,61.49485106,0
95.6640625,43.98069131,0.764836925,3.802675585,7.071848148,51.99621988,0
113.6171875,40.97085875,0.852931843,0.780100334,16.77079199,0,0
111.234375,42.88255844,0.482263526,1.466555184,12.69962641,223.7428619,0
142.890625,47.77015844,0.17571287,29.88879599,1.894576016,1.952968334,0
117.0546875,51.32194776,-0.298675376,1.815217391,10.24008635,118.0288119,0
111.296875,43.04491829,0.36261467,2.719899666,7.864669685,78.34011173,0
108.0078125,47.98656975,0.013410889,2.72909699,9.359383545,99.30252327,0
114.1171875,44.51713524,0.201607094,2.004180602,10.56291486,131.9432172,0
116.03125,53.26040648,-0.353180454,8.464882943,4.587050849,21.19389928,0
126.6484375,52.38821281,0.033683263,2.794314381,9.044924676,101.4255501,0
138.2890625,53.97846103,-0.148235665,61.30602007,0.561031551,-1.339561581,0
86.1875,37.35466629,2.476268337,2.410535117,8.599091568,87.41985968,0
133.84375,48.92204218,-0.129623936,1.213210702,15.63139109,333.9944306,0
118.34375,45.72035199,0.158966205,2.247491639,9.295207775,120.4940601,0
147.9765625,40.50240441,1.01255613,1.836120401,11.3984019,149.732484,0
82.859375,34.62336061,3.258133863,2.120401338,9.531937468,116.9963273,0
97.5703125,46.83726541,0.056412342,2.819397993,8.535696693,85.68419567,0
130.8359375,53.38199271,-0.49444035,126.7299331,-0.615911193,-1.265235268,0
112.9375,33.98983074,2.175571826,4.566889632,5.92306988,35.59757027,0
107.015625,43.79996867,0.046503338,3.384615385,7.132670827,61.89529747,0
107.0625,39.65845394,1.378782975,2.449832776,8.750314935,79.81993116,0
122.828125,51.83207703,-0.27445349,98.78177258,-0.680209395,-1.40617513,0
137.7421875,48.57697598,-0.175048019,5.68729097,5.829455727,36.26628655,0
130.7109375,50.21285199,-0.104380149,8.845317726,4.137568149,16.29173167,0
129.1328125,51.51507229,-0.435551737,2.349498328,10.25151911,117.407438,0
86.7421875,44.07083185,1.035307582,2.33277592,9.862002625,118.5698202,0
121.296875,47.69161342,0.094841221,2.474080268,8.793680288,87.41211046,0
138.0078125,42.76890958,0.69869319,1.415551839,13.49002054,241.1402445,0
116.6640625,48.05144986,-0.374969242,4.642976589,6.607289489,46.39489187,0
129.6171875,47.77439185,0.066342183,2.135451505,10.4581481,139.0891493,0
90.4921875,33.64172356,3.56381368,1.72909699,10.36682099,126.8029858,0
101.4453125,46.86713411,0.680233617,2.602842809,8.855482047,86.23034185,0
108.8046875,49.3740599,0.203601241,3.658026756,7.679497398,64.2001872,0
96.4140625,54.96853181,-0.31881954,0.414715719,25.96879301,733.9350929,0
118.4765625,40.66823946,0.486717714,2.390468227,9.223781132,92.7532992,0
106.234375,47.10236266,0.48648332,2.569397993,9.119412833,106.809231,0
145.71875,46.48906752,0.328215325,2.566053512,9.025828077,84.97174753,0
105.3046875,32.26151892,3.699238409,2.316889632,8.751620115,0,0
103.1796875,45.17058528,0.310377078,2.674749164,8.563491674,76.82080423,0
126.2578125,45.91844777,0.191783477,4.950668896,6.360392081,42.78360839,0
115.140625,53.13819459,0.061520744,3.122073579,8.228572369,76.3766148,0
119.8984375,53.82550508,-0.528427658,4.04180602,6.581293412,44.89951492,0
109.421875,48.27680754,-0.148772626,2.448996656,9.179189899,91.6661444,0
122.59375,46.1709523,-0.079433834,0.617892977,23.73928716,665.2707706,0
96.5625,45.48158109,1.051191206,1.16722408,13.35626731,225.2860645,0
90.375,41.3925567,1.217530004,4.678093645,6.940242668,51.4551282,0
124.5234375,49.51041002,-0.188136126,1.782608696,10.99100033,131.6580393,0
133.046875,53.53297164,-0.273104441,11.09280936,4.156569478,16.51694845,0
131.8203125,45.89516478,0.169025916,2.326086957,9.824264134,131.255938,0
120.34375,48.68175311,-0.0381878,1.099498328,16.90725578,367.7436188,0
130.46875,53.91963602,-0.255226417,2.265886288,9.411069115,96.9138356,0
113.8671875,52.34879582,-0.144302003,28.60117057,2.170302981,3.182493431,0
95.6640625,47.60650516,0.535184976,2.897993311,8.359921014,88.1807417,0
76.8515625,41.49982866,1.464174807,3.22826087,7.247670151,56.44359608,0
133.515625,47.11239625,0.24284477,5.864548495,5.479456058,32.5351014,0
104.453125,44.04256808,0.855117828,1.736622074,12.02137234,200.0977009,0
74.625,39.60804053,2.142987592,3.774247492,7.454418164,60.64645073,0
72.5859375,39.65663708,4.4203351,8.022575251,5.018115302,25.03925564,0
124.4921875,44.60626289,0.273668563,1.742474916,11.01862382,138.9675809,0
116.6640625,47.33644165,0.371925691,2.14632107,9.245950541,110.9224027,0
127.96875,57.27645916,-0.638024391,0.783444816,18.64467519,377.2876902,0
101.53125,46.39469553,0.187751809,3.801003344,7.060129859,55.3261225,0
121.34375,52.32268233,-0.461698221,2.331939799,9.320939878,127.2853968,0
136.78125,49.73522669,-0.057091845,3.086120401,8.870310912,90.63353024,0
116.7265625,40.74898673,0.254086923,1.778428094,11.79283417,186.1725274,0
118.9140625,41.79302187,1.516888224,6.201505017,5.071930405,26.57839894,0
143.78125,44.78942703,0.945022725,2.340301003,9.059749141,120.6133108,0
89.9921875,43.76455045,0.71158463,3.62541806,7.354612855,60.42028052,0
129.359375,50.99505711,-0.115959149,3.174749164,7.555691702,68.39432298,0
124.9453125,45.11501077,0.291070084,10.5493311,4.048411406,15.93342465,0
133.5859375,47.82430857,0.117526269,2.953177258,9.481740531,106.1878856,0
108.7109375,32.01956246,3.113800272,3.073578595,8.532182996,78.18194409,0
110.0078125,42.09355208,0.45643648,2.596153846,8.714024587,104.0111873,0
116.1640625,45.18793695,0.208861929,2.280100334,8.978635518,89.33042412,0
121.0625,47.4578349,-0.008215042,0.952341137,17.99263076,402.0971904,0
146.7578125,45.3656578,0.328858969,1.049331104,17.65103617,399.9752519,0
135.2734375,41.95583892,0.462083597,117.3779264,-0.713518139,-1.353247548,0
114.5078125,48.76089559,-0.205536447,2.055183946,10.68838332,141.436305,0
137.2265625,50.37580875,-0.092344579,1.357023411,14.38843522,278.4724411,0
118.703125,46.93135935,0.299325133,2.391304348,9.944732254,129.8977708,0
125.3515625,58.85862164,-0.664227505,2.942307692,7.910115725,67.01373013,0
92.890625,50.00066162,1.964645676,42.98829431,1.395015798,0.321894692,1
137.140625,54.31285736,-0.342557557,2.614548495,9.077804439,122.6238184,0
128.265625,50.01304273,-0.539029493,2.398829431,9.038944768,102.7069931,0
114.390625,45.15238684,0.577216904,1.420568562,11.67705458,160.9421199,0
90.375,42.65596383,1.020898766,2.850334448,8.628189606,90.96305413,0
134.1484375,44.73098231,0.350015146,3.132943144,7.449259054,63.37612684,0
139.609375,54.85139503,-0.249245838,3.301003344,7.913619277,73.9338221,0
125.9296875,50.47712718,-0.160829991,2.880434783,7.717006564,75.54741412,0
109.734375,47.11944337,0.226690494,2.212374582,9.569558364,97.88862478,0
91.9609375,37.30331804,2.106137508,2.331939799,9.232654988,103.3541895,0
96.7109375,40.04297542,2.15323244,3.066889632,7.65247399,70.58552774,0
113.5625,45.02113219,-0.00052033,1.548494983,11.78972755,166.1104013,0
6.4140625,30.92014092,40.10131647,121.367893,0.295248594,-1.027613812,1
136.2265625,53.71237271,-0.364193223,0.831939799,17.62487172,347.7022703,0
121.5234375,46.99068472,-0.157445479,1.664715719,11.06697205,134.6949025,0
79.6640625,41.09768799,1.201769503,1.394648829,12.7894103,196.9588285,0
130.578125,40.95588507,0.390125009,2.886287625,7.555017986,61.96948366,0
141.296875,55.15905402,-0.296845739,3.56187291,7.667579535,67.70933778,0
91.2109375,36.2137,2.443080168,0.847826087,16.36097859,318.429721,0
97.1015625,46.94125981,0.596783814,2.27090301,9.106240661,95.4881625,0
95.03125,38.48456214,1.583800289,2.834448161,7.85754174,83.87005489,0
109.1796875,46.50410493,0.664331342,2.244983278,8.96401612,91.92412152,0
75.9765625,43.81235999,1.38698187,3.261705686,7.777504087,62.76040567,0
120.2578125,58.63196202,-0.898550474,4.782608696,6.958808418,54.09751505,0
130.984375,49.25348725,-0.178927182,2.846153846,8.099629127,89.87261815,0
120.1953125,50.39005026,-0.067409514,6.403010033,5.096533431,25.44249982,0
116.703125,47.69046671,-0.032394904,2.580267559,8.667928697,94.57697811,0
85.4375,43.2309839,3.110134495,13.99665552,3.399783106,10.5567558,1
87.4375,35.86274834,2.549712659,1.949832776,10.37167159,143.2738838,0
117.1875,50.05446253,-0.262712626,2.205685619,10.52590423,132.3036694,0
152.8203125,49.75870426,-0.076842481,80.38628763,0.313721322,-1.839446596,0
118.078125,55.25842828,-0.381304525,1.826923077,11.60002518,189.4207036,0
112.3984375,40.40137294,0.452656972,2.852842809,8.84753441,96.03794789,0
121.1484375,49.16761667,-0.363356701,1.831103679,10.89367771,124.642608,0
109.1328125,38.06129331,2.370445167,1.762541806,11.70789633,173.5167901,0
122.375,45.591426,-0.050158237,1.355351171,11.90943063,165.2260045,0
163.2265625,38.42915862,1.506960924,18.56187291,2.663092783,5.176117512,0
120.140625,45.79467327,0.528348892,2.286789298,9.823143438,111.061145,0
145.4453125,45.82180304,0.401137946,3.0409699,7.755287446,0,0
117.875,51.08953538,-0.268881483,2.075250836,10.73626943,167.1630437,0
126.8125,46.83260583,0.183496247,1.045150502,17.82120171,431.2407446,0
154.8359375,46.13393839,0.082159219,7.258361204,5.232191563,30.44459502,0
111.109375,53.13106353,-0.222447285,3.011705686,7.585482124,62.38327022,0
151.9453125,47.97335012,0.275367013,2.115384615,11.6402969,173.5921716,0
52.3359375,34.77500839,10.17917088,8.230769231,4.652341839,21.98788225,1
121.5625,48.56949757,-0.323513974,2.595317726,8.734079358,98.58412197,0
133.6640625,59.13785237,-0.55287738,1.54264214,12.22662266,196.5225005,0
84.5390625,40.82793589,4.561213836,3.56270903,8.323706164,73.56392192,1
102.46875,35.34714838,3.86018177,42.4138796,1.389508736,0.351528273,1
133.2578125,56.53279553,-0.634221422,19.59364548,2.579367903,5.241596508,0
110.859375,50.8290232,-0.000959821,4.694816054,6.881780075,45.53706942,0
125.8046875,53.8294556,-0.604316047,2.930602007,8.902363142,0,0
90.3359375,44.84596507,0.480307341,25.48578595,2.162228241,2.745630212,0
123.421875,47.20460938,-0.054636248,0.968227425,15.57261676,258.9506148,0
109.4375,41.02205009,0.881520128,1.245819398,15.5558181,319.1989613,0
135.46875,53.604445,-0.369041328,5.858695652,5.236634039,29.14499359,0
110.9453125,50.62628217,-0.135012107,2.307692308,9.088809626,100.2338901,0
106.1171875,46.66463146,0.386882312,8.192307692,4.943242672,25.53359366,0
66.0078125,43.05147647,6.24572824,48.55016722,1.352278726,0.433760191,1
110.8828125,54.79501875,-0.213843634,1.803511706,11.16211169,159.3946167,0
139.203125,49.50321318,-0.194295093,2.931438127,8.726895093,85.29061356,0
95.0546875,34.33163369,3.239652195,2.25083612,9.638640415,95.56419279,0
124.53125,47.09414399,0.105936777,12.51839465,3.601194972,11.69361995,0
137.6796875,49.14422868,-0.148845059,2.593645485,8.477219349,78.03226219,0
25.5546875,35.81109478,20.81807034,54.17391304,1.251158087,0.74455171,1
136.484375,46.74347955,0.004607327,4.56187291,6.165482606,40.997467,0
156.6015625,52.44123792,0.20642443,160.8118729,-0.915852922,-0.525586078,0
109.5,53.30645482,-0.521528792,1.425585284,12.60753767,165.1344429,0
126.953125,53.26274193,-0.436448406,2.356187291,9.180826835,105.9086644,0
116.890625,48.57279241,0.088698766,2.06187291,9.677444037,101.5872874,0
87.6796875,33.65262192,3.63670687,2.489130435,8.696992568,80.83893355,0
131.15625,48.78627457,-0.110626991,2.193979933,10.00919941,106.2928421,0
153.1953125,48.99107996,-0.11413839,2.410535117,9.807413863,105.7648388,0
122.8984375,50.24888678,-0.083966013,116.9489967,-0.647385458,-1.478481688,0
109.9140625,39.89909682,1.29704565,23.2090301,2.375547914,4.805481057,0
111.9921875,49.74897865,-0.003349939,4.117056856,6.353148273,47.54422759,0
118.6171875,45.53863763,0.15853158,1.632943144,12.44998972,209.9235135,0
43.9453125,30.20666022,33.78045606,35.83277592,1.636345601,1.87668367,1
96.4296875,38.66981292,1.564022641,3.868729097,7.454445973,59.35810864,0
138.2890625,46.57523355,0.399336444,2.848662207,8.313636029,81.28054036,0
106.984375,35.00870079,2.362172001,2.695652174,8.542611847,81.81788799,0
117.1328125,41.82167707,0.867394611,2.566889632,9.376825629,111.9897809,0
124.171875,49.9800131,-0.141825046,2.535117057,9.243557016,91.23663417,0
131.46875,41.92775362,0.858819441,2.259197324,9.316408231,93.31909641,0
123.4453125,52.3199007,-0.398795663,4.877090301,5.861449321,40.98827107,0
66.90625,44.57217418,6.426508686,20.9632107,2.621427166,6.054930195,1
127.703125,58.42427783,-0.544716348,1.107859532,15.88535622,272.7822037,0
86.265625,42.17791268,1.147077988,5.306020067,5.843904508,35.00254802,0
126.8203125,44.98965742,0.573886126,2.871237458,8.450567738,87.02064846,0
110.828125,42.7456338,0.404831953,1.226588629,12.5844361,179.4172978,0
87.796875,46.55110756,0.202493385,2.741638796,8.312471581,85.93428443,0
132.15625,49.72917867,-0.096358884,1.013377926,15.52514182,298.5286187,0
121.65625,51.12537248,-0.302724775,2.346989967,8.881767403,95.92415602,0
115.890625,40.43034797,0.958502623,3.107023411,7.571921854,65.97582862,0
129.3046875,45.00912383,0.344964304,1.91722408,10.21530112,115.8914785,0
137.1640625,48.07233764,0.126129917,3.206521739,7.41926285,62.85850343,0
144.9453125,51.91448928,-0.518092868,2.050167224,9.799814761,116.5818927,0
126.1875,51.76898052,-0.162331753,1.922240803,10.95004048,166.0446215,0
112.3984375,32.5392407,2.741427148,1.505852843,12.09582123,182.1683236,0
109.296875,46.71361542,0.043936063,7.106187291,5.073370491,26.33510274,0
143.25,37.80645613,1.237165118,4.9590301,6.151730833,39.52776428,0
83.890625,38.12730206,2.101265215,2.006688963,10.44258437,112.7713275,0
113.390625,44.69920902,0.253099498,2.33277592,9.080749497,92.47200587,0
144.8359375,49.10921778,-0.128216356,4.496655518,6.551878344,44.96479612,0
110.8125,51.6414547,-0.090994273,3.836956522,6.54790527,50.61399961,0
107.4375,49.28421242,0.275920666,1.454849498,12.41159096,187.2375398,0
120.0625,45.39096654,0.665287184,1.576923077,11.77985311,147.2852864,0
92.8984375,44.09929135,1.046016427,2.040133779,9.769502213,116.5636664,0
132.65625,51.72696309,-0.472006828,2.450668896,8.872092833,102.3603606,0
118.3125,50.64131681,-0.041774021,2.892976589,7.806735383,71.51246886,0
112.6328125,47.70545551,0.152513008,2.743311037,8.55934951,75.90745853,0
154.78125,48.46050865,0.443944469,5.49916388,5.647894577,32.09445626,0
120.3046875,52.50737427,-0.187436993,3.165551839,6.782945464,55.94987281,0
98.8125,41.04489729,1.332003818,5.149665552,5.509803186,32.59624456,0
85.5234375,36.69404006,2.476574339,1.95735786,10.4034065,114.392908,0
42.3515625,44.29527871,10.1211675,36.95568562,1.794145535,2.209126978,1
97.9609375,45.68359292,0.413454048,2.356187291,9.329371191,89.9383987,0
